id, title, author, summary, rating, warnings, category, fandoms, relationship, characters, additional_tags, language, published, words, chapters_posted, chapters_total, comments, kudos, bookmarks, hits
"26273839", "Time", "captain_sassy_socks", "<p>Today, time is her enemy, not her friend.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-09-03", "426", "1", "1", "12", "33", "0", "271"
"26271934", "this is me trying", "purplejellosg1", "<p>How and why Sam is the way she is when it comes to love and relationships, from pre-series to post-series. Sam/other, Sam/Jonas (Hanson), Sam/Pete, Sam/Jack.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-09-03", "2703", "1", "1", "13", "42", "2", "266"
"26185054", "Almost Grown Up", "ebineez01", "<p>This story is part of my 'Heartbreaker' AU. It's a sequel to 'Heartbreaker' and a prequel to 'All Grown Up'. Teenage Sam is getting ready to go to camp where she's due to meet up with a certain Air Force Captain once again. She has a little help from her best friend.</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-09-03", "17015", "10", "10", "12", "18", "0", "341"
"25811080", "I Would Give You The Moon", "XWingKC", "<p>Sam arrives late for their last Team Night</p>", "['Explicit']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-09-03", "13274", "5", "5", "72", "124", "3", "1660"
"26258638", "Trailblazer", "wackyjacqs", "<p>Their fifth day at the cabin sees Sam decide that she wants to try one of the nearby walking trails.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-09-02", "1228", "1", "1", "34", "76", "0", "431"
"26233132", "Toasted Marshmallows And Heated Stares", "wackyjacqs", "<p>Their fourth day at the cabin sees them preparing for the arrival of Daniel and Teal’c; and Jack catches Sam when she falls.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-09-01", "1407", "1", "1", "16", "73", "1", "460"
"26216503", "Guns and Ammo", "Arones", "<p>Helen and Will are on the hunt for a Harsuth and then come barreling into something that was entirely unexpected.</p>", "['Explicit']", "['Graphic Depictions Of Violence']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-09-01", "17557", "9", "?", "0", "10", "1", "243"
"26225146", "Lust is Like a Box of Sex Toys", "ebineez01", "<p>E rated series of SG-1 drabbles using the same prompts as 'Life is Like a Box of Chocolates'. Chapter titles are the prompts.</p>", "['Explicit']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-09-01", "700", "7", "?", "12", "21", "0", "341"
"17471186", "Play A Game", "Loverustal", "<p>Let's flip you over so I can ride you to oblivion.</p>", "['Explicit']", "['Rape/Non-Con']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-09-01", "10844", "13", "?", "74", "128", "7", "4337"
"26230249", "Hurt and Comfort", "ebineez01", "<p>Continuation (or backstory) of chapter 7 of my E rated Drabble series 'Lust is Like a Box of Sex Toys'. Backstory of how Jack ended up in the infirmary trying to explain to Janet exactly how he ended up with those injuries to that particular part of his anatomy. Not necessary to read the Drabble first, but hey it's only 100 words 🙂</p>", "['Explicit']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-09-01", "2633", "1", "1", "4", "26", "2", "254"
"26222302", "Sam & Jack - Resigning, what for?", "Samantha_Carter_is_my_muse", "", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-31", "73", "1", "1", "9", "8", "0", "191"
"26221150", "a fairytale read between pages", "samcaarter", "<p></p><blockquote>
<p>He doesn't want to know anything about his soulmate. Fairytales and stories and such. The universe is not defining his life, his choices, his partner. It has no say in it as far as he’s concerned.</p>
</blockquote><p>I love this trope, but I also love the idea of choice. Sometimes you can have both.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-31", "1500", "1", "1", "12", "64", "4", "312"
"26220838", "Epiphany in Motion", "purplejellosg1", "<p>They shouldn't be doing it now, but something broke between them, and this is the only way they can fix it.</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-31", "1671", "1", "1", "19", "58", "3", "518"
"26218279", "One word", "Amfor", "<p>What could have happened after the events in Beneath the surface.</p>", "['Teen And Up Audiences']", "['Choose Not To Use Archive Warnings', 'No Archive Warnings Apply']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-31", "1742", "1", "1", "20", "44", "0", "318"
"25582486", "EMPTY", "TuruaSam", "<p>Anubis did something to Sam, and now she is locked inside herself and her eyes are empty.<br/>Jack knows she's still in there, but no one believes him.<br/>Can Jack save her and see life in her eyes again?</p><p>Warnings: Violence. SMUT! </p><p>#samandjackshipday2020</p>", "['Not Rated']", "['Graphic Depictions Of Violence']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-31", "38051", "7", "7", "23", "40", "2", "874"
"25920466", "Three-Course Menu", "captain_sassy_socks", "<p>Jack promised Sam a three-course menu.</p>
<p>(Sequel to Lunch Break)</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-30", "4748", "3", "3", "42", "54", "3", "708"
"26197945", "Sam & Jack - Oh noes! Not again!", "Samantha_Carter_is_my_muse", "", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-30", "10", "1", "1", "0", "15", "0", "126"
"23354221", "Redemption", "hopalong2", "<p>Jack's assistant in Washington has changed Sam thought to herself.....</p><p>I dont own anything purely fanfiction</p><p>Sequel to "this was a mistake"</p>", "['Mature']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-30", "3291", "11", "?", "0", "29", "0", "955"
"24427690", "Change of plans", "hopalong2", "<p>I don't know anything purely fanfiction</p><p> </p><p>Jack is being promoted to Major General Sam is in the Pegasus Galaxy... Or is she?</p>", "['Mature']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-29", "1259", "4", "4", "4", "15", "0", "552"
"26180896", "When Life Hands You Lemons", "wackyjacqs", "<p>Their third day at the cabin sees them finally go fishing, while Jack resolutely tries to avoid staring at Sam’s legs.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-29", "1096", "1", "1", "23", "91", "1", "461"
"26156482", "Event Horizon", "ebineez01", "<p>Sequel to Operation Storm in the Desert. Captain Samantha Carter and Colonel Jack O'Neill haven't seen each other for a while, and for her there's a good reason. Two years ago, the only way he would agree to take the mission, was if she wasn't on it.</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-29", "8538", "5", "5", "30", "42", "3", "474"
"26166262", "Cherry Turnovers And Cheery Dispositions", "wackyjacqs", "<p>Their second day at the cabin sees them head into the nearest town for breakfast.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-28", "1369", "1", "1", "21", "78", "1", "401"
"26146777", "Beer-Basted Burgers And Brilliant Blondes", "wackyjacqs", "<p>Their first day at the cabin sees them arrive late in the afternoon.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-27", "1203", "1", "1", "26", "103", "1", "517"
"26138293", "Dog Days", "wackyjacqs", "<p>The enthusiastic Labrador ignores her command to halt until he reaches a man sitting on a park bench and then decides to come to an abrupt stop by the stranger’s feet. Almost immediately, the man reaches down and scratches behind the dog’s ears while he looks around, seemingly for its owner. Sam reaches them a moment later, slightly out of breath, and starts to apologize profusely.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-27", "1496", "1", "1", "40", "85", "1", "493"
"26136550", "Winter Is Coming", "Soleya", "<p>Jack's apartment in DC is old and drafty.  And winter is coming.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-27", "1300", "1", "1", "9", "73", "3", "389"
"26135494", "Interruptus", "Soleya", "<p>Jack and Sam just can't get a moment of peace.</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-27", "2824", "1", "1", "10", "89", "5", "499"
"26126701", "We Fight And Then We Make Up", "wackyjacqs", "<p>Sam refused to meet the eyes of her commanding officer as she exited the facility and made her way across the tarmac to where he and the rest of the team were waiting.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-26", "3010", "1", "1", "31", "81", "1", "544"
"26091934", "Five Times Sam and Jack got Accidentally Married (And One Time They Didn't)", "purplejellosg1", "<p>Getting married off-world, by accident, is surprisingly easy...</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-26", "9156", "6", "6", "46", "94", "10", "954"
"26112130", "Thirty Eight Minutes", "ebineez01", "<p>Sam goes through the gate into...she's not really sure what. Closest she can figure? Alien fantasy factory...</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-25", "1198", "1", "1", "2", "34", "0", "332"
"26094601", "Love In An Elevator", "XWingKC", "<p>Jack gets an iPod from Cassie and brings it to the SGC.</p>", "['General Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-24", "831", "1", "1", "6", "30", "0", "305"
"26089615", "And They Danced To Their Own Beat", "wackyjacqs", "<p>Jack glances around the immediate vicinity and smiles. He can’t remember the last time the team were fortunate enough to have a mission like this: good food, friendly hosts, no pesky Goa’uld trying to kill them… everything is pretty much perfect.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-24", "1381", "1", "1", "30", "79", "2", "443"
"25578835", "Nut Hell", "Jeon_Lyanna", "<p>Durante lo que aparenta ser una misión como cualquier otra, el descubrimiento de un mural que habla de un antiguo enemigo y el inminente asalto al planeta por parte de unos Jaffa que sirven a un desconocido Goa'uld, la Mayor Samantha Carter es capturada con un oscuro propósito.</p>", "['Mature']", "['Graphic Depictions Of Violence', 'Major Character Death', 'Rape/Non-Con']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "Español", "2020-08-24", "2408", "1", "1", "2", "4", "0", "39"
"26071762", "Ride The Wild Wind", "wackyjacqs", "<p>“It’s strange,” Sam admitted, “having my mind and body to myself again.” She shifted slightly and Jack watched as the captain’s defences started to fall one layer at a time; her façade cracking as she took one deep breath after another.</p>", "['Teen And Up Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-23", "1903", "1", "1", "36", "79", "1", "482"
"26070607", "Double Trouble", "ebineez01", "<p>Set during season 4 episode Double Jeopardy where SG-1 meet up with their cyborg copies again. Sam has trouble controlling the nature of her thoughts when there are two O'Neills in front of her.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-23", "1520", "1", "1", "14", "36", "1", "266"
"25513711", "Legend of Cheyenne", "Mini_Goat", "<p>SG-1 is cleared to go to P78-548 but a Gate malfunction sends them back in time to the Old West and Jack learns what he thought he knew about his family might not be how things really were.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-23", "52862", "24", "24", "127", "45", "2", "2036"
"26067151", "Map", "captain_sassy_socks", "<p>Jack surveys the map in front of him with interest and diligence.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-23", "100", "1", "1", "11", "36", "1", "258"
"26063671", "An Upended House", "samsg1", "<p>Drabble. Prompt: "Cleaning the house" from tinknevertalks</p>", "['General Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-23", "100", "1", "1", "8", "22", "2", "192"
"26052583", "Really All Grown Up", "ebineez01", "<p>Mature/ explicit alternate ending to my AU story 'All Grown Up'</p>", "['Explicit']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-23", "8385", "1", "1", "6", "23", "3", "472"
"26054536", "Operation Storm in the Desert", "ebineez01", "<p>Sequel to 'All Grown Up'. Lieutenant Samantha Carter and Major Jack O'Neill meet up once again.</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2020-08-23", "16135", "11", "11", "32", "32", "2", "476"
